id,created_at,text
714107004151668737,2016-03-27 15:09:11,Speaking to the power of Faith this Easter morning! Thanks @JoelOsteen #SUPERSOULSUNDAY
714104974146297856,2016-03-27 15:01:07,Happy Easter Super Soulers.. #SuperSoulSunday
711960403593404416,2016-03-21 16:59:22,"RT @twitter: Thank you, @Oprah, for providing us with countless ""Aha! Moments"" on Twitter. #LoveTwitter https://t.co/k9tEotmc2k"
711953593356517379,2016-03-21 16:32:18,"Have you meditated today? Come join me. Shedding the Weight, Mind Body and Spirit https://t.co/rIfXJPCwxx"
711727347834208258,2016-03-21 01:33:17,RT @SavannahTardi: Powerful picture of the processional happening at #ThePassionLive in the streets of NOLA! https://t.co/JQM37I8S1h
711726788330823680,2016-03-21 01:31:04,@9_mady so agree with you. #ThePassionLive
711726657099448320,2016-03-21 01:30:32,"RT @9_mady: With all the trouble going on in our world, watching #ThePassionLive and the hundreds of people coming together to worship God …"
711709115303723012,2016-03-21 00:20:50,".@AVAETC your father was such a good proud yet humble man. It was my honor to speak his name at his ""going home"" celebration."
711585189802037249,2016-03-20 16:08:24,SuperSoulers thanks for the Sunday tweetfest.!!
711575792774418433,2016-03-20 15:31:04,@GrowingOWN thanks I missed it between boiled eggs and smoked salmon. And no phones allowed at table!! #SuperSoulSunday
711575270306811904,2016-03-20 15:28:59,"Being ""in Flow"" is everything. #SuperSoulSunday"
711574470641766400,2016-03-20 15:25:48,"@CarpeDiemJBS Jas that's such a great idea! ""Be with the friends who are here""."
711574176709124098,2016-03-20 15:24:38,@RichOnOWN @DanielGolemanEI agree just moved away from  breakfast table to tweet.
711573999038406656,2016-03-20 15:23:56,Having great E.Q. 👍🏾👍🏾 thanks ! #SuperSoulSunday •
711567684891238402,2016-03-20 14:58:51,@kenlikebarbie @GaOWNers @OWNAmbassadors hey I'm in Atlanta  having brunch w/ @Ms_CLP  and watching #SuperSoulSunday
711566694989348865,2016-03-20 14:54:55,@GrowingOWN thanks Tweethearts❤️
711554156536926209,2016-03-20 14:05:05,Happy #SuperSoulSunday join me in an hour for tweetfest.
711410252068098048,2016-03-20 04:33:16,@OWNingLight @OWNTV wow!
711409741659033600,2016-03-20 04:31:14,@hollyrpeete @RichOnOWN @OWNTV @RodneyPeete9 love the drive in backyard screening.
711409428839448577,2016-03-20 04:29:59,@OWNingLight @RichOnOWN @OWNTV @hollyrpeete  so glad u liked our family. I've known these kids before they were born.
711408466540236800,2016-03-20 04:26:10,@RichOnOWN @OWNTV @hollyrpeete @RodneyPeete9  hey guys watching now.. Was in flight
711343557940891649,2016-03-20 00:08:14,RT @ReginaKing: TONIGHT #ForPeetesSake on @OWNTV 9/8c @rodneypeete9 @hollyrpeete robinsonpeete @ryanpeete_… https://t.co/HvH5tRhZoW
711343448553435137,2016-03-20 00:07:48,RT @jonnysinc: Well well.... Looking forward to this premiere!!!  @hollyrpeete @OWNTV  https://t.co/IKX8ftT9cm
709914507766726656,2016-03-16 01:29:42,"This is what I've been working on...So excited for you all to finally see it! #Greenleaf coming to @OWNtv this June
https://t.co/PQFb5N3bxD"
709129626258243584,2016-03-13 21:30:52,@RitaWilson @nytimes @NYTStyles great article. I just bought Album. Gayle loved the show👏🏾👏🏾
709107400268075008,2016-03-13 20:02:33,"Loved, loved, loved this SuperSoul short! You can watch @supersoulsunday again tonight at 7p ET/PT. https://t.co/bGAgoGKzYf"
709047732317499392,2016-03-13 16:05:27,"That SuperSoul short ""spoken word"" said it all!"
709044152470638593,2016-03-13 15:51:14,"""How do you emerge in a society that's so unforgiving?"" @ShakaSenghor #WritingMyWrongs #SuperSoulSunday"
709042807764156416,2016-03-13 15:45:53,RT @janetmock: Today's #SuperSoulSunday convo btwn @Oprah &amp; @shakasenghor powerfully validates the NEED to radically reform &amp; oppose mass i…
709040639225114624,2016-03-13 15:37:16,"@OnMyOWNworld @ShakaSenghor .. Biggest aha..
Every inmate was once a boy in pain. #writingmywrongs #SuperSoulSunday"
709039852776345600,2016-03-13 15:34:08,@SeanMartinelli i remember you looking up channel numbers.grateful🙏🏾🙏🏾#buildingOWN
709039427473903616,2016-03-13 15:32:27,I think @ShakaSenghor #writingmywrongs explains  the prison culture and how men get there. #SuperSoulSunday
709038754774847488,2016-03-13 15:29:47,@OWNAmbassadors @ShakaSenghor definitely one of my all time favorites!!
709038441049104384,2016-03-13 15:28:32,@V_Heritier @ShakaSenghor no he wanted to become a doctor because his Mom always treated him nicely in front of the doctor.#SuperSoulSunday
709037845097218049,2016-03-13 15:26:10,.@ShakaSenghor and I bonded over all of our aha moments. A rare thing to happen.#WritingMyWrongs #SuperSoulSunday
709034337707003904,2016-03-13 15:12:13,".@ShakaSenghor so true""It's believing it"". #writingmywrongs #SuperSoulSunday"
709033731156090881,2016-03-13 15:09:49,@Joey0625 @GrowingOWN did you finish?#WritingMyWrongs
709033554374602753,2016-03-13 15:09:07,"@DevlinHuxtable that struck me too. ""gangs band together around their brokeness""."
709033043806134273,2016-03-13 15:07:05,"@ShakaSenghor wanted to be a doctor because his Mom was nice to the doctor. When his Mom thru the pot, everything changed.#SuperSoulSunday"
709032594801762306,2016-03-13 15:05:18,"This story of @ShakaSenghor coming home at 8 years old set the course of his troubled life.
#bigmoment #SuperSoulSunday"
709031965945507840,2016-03-13 15:02:48,@janetmock @ShakaSenghor hey Janet .. So glad you could join us!
709027543240675330,2016-03-13 14:45:14,15 minutes til #SuperSoulSunday with @ShakaSenghor . Shaka u watching?
709010136841334784,2016-03-13 13:36:04,RT @SuperSoulSunday: .@ShakaSenghor explains why he willingly chose a life on the streets. https://t.co/D4TTD8mg69
709008187404320769,2016-03-13 13:28:19,Morning SuperSoulers 90 minutes from premiere of new season with @ShakaSenghor 1 of the best conversations I've ever had! #SuperSoulSunday
704287533983789056,2016-02-29 12:50:07,@Ryan_RubiksCube @tpoulos agree with you Ryan!
704168526832078848,2016-02-29 04:57:14,It Happppppened!! bravo Leo! standing O in my p.j's. #Oscars
704167829705244672,2016-02-29 04:54:28,@tpoulos @LovelymarisaT we just changed rooms
704167617171472384,2016-02-29 04:53:37,@LovelymarisaT so help me Heavens🙏🏾 yes This is  Leo's time!
704166423933882368,2016-02-29 04:48:52,@PRanganathan doing the happy dance for Brie💃🏽💃🏽
704166098392879104,2016-02-29 04:47:35,@PRanganathan mine too.. Here we go Brie.
704165223561883649,2016-02-29 04:44:06,@OWNingLight agree happy for Allejandro! So deserved.
704164837568475136,2016-02-29 04:42:34,@PRanganathan agree! Best moment!
704134891223588864,2016-02-29 02:43:34,Emmanuel Lubezki👍🏾👏🏾👏🏾! #Oscars
704121222112657408,2016-02-29 01:49:15,@chrisrock👍🏾👍🏾 now you Breathe!
704109151505539073,2016-02-29 01:01:18,"@QueenSugarOWN loved working with you all in NOLA today.
Thanks for your support. https://t.co/EA2CKcpjXw"
703993341197725696,2016-02-28 17:21:06,.@QueenSugarOWN @AVAETC headed over now. Lots of marathon traffic backup. See u all soon! Loving NOLA on a Sunday morning.
703990334699630592,2016-02-28 17:09:09,"RT @QueenSugarOWN: If you're in NOLA, come hang with @Oprah at Smoothie King Arena and be in a scene for the new series QUEEN SUGAR! Enter …"
703785087544897537,2016-02-28 03:33:35,@3LWTV  just landed   NOLA watching OWNtv from app. Meeting cast for dinner in a few minutes.
703783634797334528,2016-02-28 03:27:48,@DevlinHuxtable finally saw your flowers.. Thank you.
703782960797855745,2016-02-28 03:25:08,"Just landed NOLA watching #EssenceonOWN . So proud  of @NinaShaw "" if you're a woman who wants to be empowered , empower other women""!"
703777774843011073,2016-02-28 03:04:31,RT @kymwhitley: This is the best event! @essencemag thank u for teaming up with @OWNTV @SheriSalata and sharing this with the world! #Black…
703777241272963072,2016-02-28 03:02:24,"RT @MsAmberPRiley: “If you are a woman who wants to be empowered, then empower other women.”-
-Nina Shaw #BlackWomenInHollywood"
703777151305150464,2016-02-28 03:02:03,RT @3LWTV: #BlackWomenInHollywood on @OWNTV What beautiful shoulders we stand on.   Wow! @OWNTV
703776439347257345,2016-02-28 02:59:13,"RT @AshBenton: #BlackWomenInHollywood I'm am so honored to be able to watch this epic show tonight. Women of color, WE ARE HERE!!! 👍🏾💚💚💚"
703652668414099456,2016-02-27 18:47:24,"SO thrilled to be airing this special event on @OWNTV tonight. 10/9c #BlackWomeninHollywood
https://t.co/ONGiHSDShT"
703040219692421120,2016-02-26 02:13:44,@msdebbieallen Blew out the Essence Awards! #Legend https://t.co/3N6YgSYcei
701191247575146496,2016-02-20 23:46:35,Confirmation for what I already feel!How Meditation Changes the Brain and Body - https://t.co/m2Jk4uzU6M  https://t.co/gQQ7OWxTfW
700857461159297026,2016-02-20 01:40:14,RT @AVAETC: LIVE on #Periscope: QUEEN SUGAR. Day Two. Directed by Ava DuVernay. Original Series for OWN: Oprah Winfrey Network.… https://t.…
700759283663638528,2016-02-19 19:10:07,"Harper Lee my 1st favorite author! I always wanted to interview her. She said"" honey I already said everything I had to say"". #RIPHarperLee"
700693409716015104,2016-02-19 14:48:21,.@AVAETC loved our first day filming @QueenSugarOWN! Day 2 here we come.. https://t.co/3PO2eTWCsE
700019517619986432,2016-02-17 18:10:33,RT @ChopraFNDN: .@Oprah Joins @DeepakChopra on Meditation Challenge to Help With Weight Loss via @GMA https://t.co/HS4NbpkNGi #meditation #…
699459551393779712,2016-02-16 05:05:27,@LovelymarisaT watching west coast .. 2 hrs to go.
699458293169651712,2016-02-16 05:00:27,@Tyrese loving you and the @LionelRichie tribute!#GRAMMYs
699012684063182849,2016-02-14 23:29:45,@eriklogan_elo @QueenSugarOWN @AVAETC beautiful read! Thank you cast and writers room!
698338367180673024,2016-02-13 02:50:15,@RichOnOWN @GayleKing @WeightWatchers yes mr.Cruse #smartpoints works.
698338141711650816,2016-02-13 02:49:22,@AshBenton @GayleKing @WeightWatchers congrats on your 7. Keep doing it.👍🏾
698337195241787392,2016-02-13 02:45:36,@GayleKing @WeightWatchers yes Gayle you did it!  in spite of the Cronuts at Christmas!
698336466498252800,2016-02-13 02:42:42,RT @GayleKing: PROGRESS ! sept 12th @weightwatchers program began at 184.5 pounds FIVE MONTHS down 25 pounds !… https://t.co/d6eufACiR9
697905675662299136,2016-02-11 22:10:54,RT @people: .@Oprah and Deepak Chopra announce latest 21-day meditation experience https://t.co/7j3KYLHj1s https://t.co/4HUAoyTkWi
697620467352383489,2016-02-11 03:17:35,Steven Spielberg saw @BwayColorPurple for the first time tonite and loooved it! https://t.co/xgavhMpaSD
697518148048785413,2016-02-10 20:31:00,Morning hike with the team ! https://t.co/0NSUbaRPHy
697268736365981696,2016-02-10 03:59:56,Dreaming with the dream team in Maui. https://t.co/ksLZRShpk9
696446344836165632,2016-02-07 21:32:02,@GayleKing  great job ! At the White House👍🏾👍🏾
696444794847907840,2016-02-07 21:25:53,@GayleKing watching you with POTUS and FLOTUS👍🏾👍🏾 @CBS
693629754868543488,2016-01-31 02:59:55,"@RevRunWisdom ,@Tyrese great job, and rap-up gentlemen! See you next week.#ItsNotYouItsMen"
693627984507305984,2016-01-31 02:52:53,"Yes @Tyrese , @RevRunWisdom we strong women know how to tap into ""feminity"". Made shrimp and grits this morning for Stedman. Very tapped!"
693626012165238784,2016-01-31 02:45:02,@RichOnOWN @RevRunWisdom @Tyrese @OWNTV @NotYouItsMen and being closer to God 😝😝
693623516843765760,2016-01-31 02:35:07,"@RevRunWisdom ,  @tyrese  Following people home is funny.  Good sports those couples. #ItsNotYouItsMen"
693620961078214656,2016-01-31 02:24:58,"@Tyrese great question ""how can you be what wasn't modeled for you"" #ItsNotYouItsMen"
693619124434436096,2016-01-31 02:17:40,"@Tyrese @RevRunWisdom you and Gayle and Stedman! 
Not a drink ever. Bless y'all🙏🏾"
693618017993764865,2016-01-31 02:13:16,@Tyrese @RevRunWisdom so interesting you drink nothing? Not even a glass of🍷?
693617217817092096,2016-01-31 02:10:06,"That was a real ""hmm mm mm "" from @RevRunWisdom.
I like the two together. @Tyrese"
693615773730734080,2016-01-31 02:04:21,@AshBenton @Tyrese @RevRunWisdom hey Ash
693615070975135744,2016-01-31 02:01:34,".@Tyrese ,@RevRunWisdom watching with you now! #ItsNotYouItsMen"
693294909730660352,2016-01-30 04:49:21,Thank you all for your birthday wishes. I felt your love today❤️ https://t.co/Dme0B8z065
693125031447035904,2016-01-29 17:34:19,What a great way to celebrate. Grateful for the sunrise birthday hike from #ownpack ! https://t.co/kh4FIuU4Ik
692192332620369920,2016-01-27 03:48:07,@AVAETC look who became friends today..Yay! https://t.co/gu5RpWuBRH
692031497373548545,2016-01-26 17:09:00,"Eat bread. Lose weight. Whaaatttt? #ComeJoinMe https://t.co/jUgpk9ToXY
https://t.co/xtnB53EwSf"
691126000554409984,2016-01-24 05:10:53,"@Tyrese ,@RevRunWisdom heating up the west coast!#ItsNotYouItsMen"
690566265853718529,2016-01-22 16:06:42,"Tim, I love this song. Every word feels true. #HumbleAndKind  https://t.co/KTtI5BCstM"
690263987301126144,2016-01-21 20:05:33,".@Tyrese, @RevRunWisdom  you ready? #ItsNotYouItsMen…new show coming to @OWNtv this Saturday night. Gonna be fun.
https://t.co/LXGtLB20g7"
688867613657534468,2016-01-17 23:36:52,"This is how I knew I was ready. Have you ever felt like this? #comejoinme https://t.co/jUgpk9ToXY
https://t.co/MREesLqSrM"
688867048609320960,2016-01-17 23:34:37,RT @SheriSalata: Great news! @Oprah @WeightWatchers @OWNTV our staff lost 96 lbs this week! woo hoo @eriklogan_elo @jvanlokeren #TogetherWe…
686950603809898496,2016-01-12 16:39:21,"@TheRestoDieter @kimseverson @ChefArtSmith I just followed you. II think that cake was 12 pts not 8.
Hope you enjoyed it!"
685482232895541248,2016-01-08 15:24:34,"RT @SheriSalata: @BreneBrown, we're joining you for the #LivingBrave semester! @Oprah &amp; all of @OWNTV signed up. Together, we rise! https:/…"
685480462358196225,2016-01-08 15:17:32,See you in class Jan 11! #LivingBrave https://t.co/sqGsd13w10
684432092260782080,2016-01-05 17:51:41,"My @weightwatchers #wwsmartpoints sexy breakfast. #ComeJoinMe https://t.co/jUgpk9ToXY
https://t.co/GUXwdyOeXK"
682413852814868480,2015-12-31 04:11:55,Finished watching revenantmovie . An Astounding film on every level!! We all stood up and cheered… https://t.co/4OdAkGfPX3
682392136315060226,2015-12-31 02:45:38,@eclipsemagazine sorry you feel that way.
682378741566160896,2015-12-31 01:52:24,@CarolCriner @FortuneMagazine thanks Carol.. Shot that in my backyard . No script. Just me talking from my❤️. #weightwatchers
682377624648204288,2015-12-31 01:47:58,@Nicole_WatchMe so glad you're going to join me. jan2nd ... Let's do it together! #weightwatchers
681881535268519936,2015-12-29 16:56:41,"Why I joined Weight Watchers. Come Join Me. Let's do this together. https://t.co/jUgpk9ToXY
https://t.co/4DQvzMh23R"
680223911791980544,2015-12-25 03:09:53,No HohoHo just A Splashing Christmas our house to yours! 🌴🌴🌴 https://t.co/D5R5pzObFG
677887984113352704,2015-12-18 16:27:44,"RT @ssandersprods: 30 years ago today, The Color Purple film opened in theaters. So much power &amp; inspiration in this… https://t.co/Efa1k45m…"
677887703581458432,2015-12-18 16:26:37,I remember the day Gordon Parks shot this. Now a new generation gets to see @BwayColorPurple ! https://t.co/U9xWB7tEol
677670337690132481,2015-12-18 02:02:53,"That's a wrap! 5 cities in Australia and 1st visit to gorgeous Auckland, NZ! Thanks for the love, support, and Fun!
https://t.co/HrTvYnf9r6"
672568204242214912,2015-12-04 00:08:50,.@tylerperry only 1 hr to go I know how excited u are for #TheWiz . You got your popcorn? No Wiz here in Australia😩
672566815835295744,2015-12-04 00:03:19,".@IAMQUEENLATIFAH @nbc I'm excited for u and entire cast. WOW! 
#TheWiz"
671464897046298624,2015-11-30 23:04:41,"Aussie Friends, so excited for #AnEveningWithOprah in Melbourne tomorrow! Details here: https://t.co/fNP8yDcW6J @SwisseAU @Sunsuper"
670814935438499840,2015-11-29 04:01:58,"O my my. You must see these 3 ladies bwaycolorpurple  @cynthiaerivo ,thedanieb, @IAMJHUD. Took 28… https://t.co/ry4vKV5mSg"
670347205304299520,2015-11-27 21:03:22,Thanks @derrick4draf for giving your expert makeup advice to my college daughter-girls. Thanks… https://t.co/9Fuip0KdrD
670010245998096385,2015-11-26 22:44:25,No cooking for me this year. All handled by @rainbowroomnyc Flowers by theredmapleleaf 35 people for… https://t.co/RHNrRmIue6
670008830563086336,2015-11-26 22:38:48,Thanksgiving sunset @rainbowroomnyc .. Our family blessings to you all! https://t.co/cRBsLNZLjc
668045612013633537,2015-11-21 12:37:40,@CelesteJMarek loved today's meditation too🙏🏾
667826978905427968,2015-11-20 22:08:54,.@GayleKing Agree! I've met a lot of sexist men. #JimmyIovine is NOT one of them. #OutOfContext
666073008692314113,2015-11-16 01:59:14,"Wow, I liked @TheRock before , now I really SEE how special he is. The daughter story was IT for me. So great! #MasterClass"
666071442312695808,2015-11-16 01:53:01,"@TheRock such a big realization ""their ability to love "" is just what it is. that's how we all  accept our parents/past. #MasterClass"
666069114889179136,2015-11-16 01:43:46,.@TheRock how did you Know to listen to your gut and Not go back to football? #Masterclass
666068446325665792,2015-11-16 01:41:07,".@TheRock moving back in with your parents so humbling. "" on the other side of your pain is something good if you can hold on"" #masterclass"
666067841544642560,2015-11-16 01:38:43,@tpoulos yes the best is yet to come when @TheRock talks about his daughter. #MasterClass
666067309522366464,2015-11-16 01:36:36,.@TheRock your honesty and reflection so inspiring. Thanks for the time you took to do this.#Masterclass
666065895932973057,2015-11-16 01:30:59,Wow aren't you loving @TheRock and his candor? #Masterclass
666064429079883776,2015-11-16 01:25:09,@nyguy8103 @OWNAmbassadors @TheRock agree. Shows how yoyr Will..makes a way. #Masterclass
666064097562247168,2015-11-16 01:23:50,RT @patt_t: @TheRock @Oprah @RichOnOWN @OWNTV this interview makes me like you as a fellow human even more for being so real.
666062655661060096,2015-11-16 01:18:06,"@DevlinHuxtable @shondarhimes @OWNTV ""missed"" it twice today."
666061703537229826,2015-11-16 01:14:19,@DevlinHuxtable @shondarhimes @OWNTV  Super Soul Sunday is now on 11am and repeats  at 7:00. So you kissed it twice today.
666060637181644800,2015-11-16 01:10:05,"""Be You"".. That's the best advice ever @TheRock #MastersClass"
666052785905905664,2015-11-16 00:38:53,@tpoulos @3LWTV @RichOnOWN thanks guys.. Appreciate you🙏🏾
666049714022838272,2015-11-16 00:26:41,@RichOnOWN my career took up a lot of space.
666044129135104000,2015-11-16 00:04:29,@lizkinnell @LovelymarisaT @shondarhimes @OWNTV watching for  2nd time today.#SuperSoulSunday
665921948581429248,2015-11-15 15:58:59,.@3LWTV yesterday I turned off the news. Sat and prayed for Paris and US ALL. #WeAreParis
665920049346052096,2015-11-15 15:51:26,.@CelesteJMarek yes we heard you!!#SuperSoulSunday  two-fer  11am and 7pm
665919171062927360,2015-11-15 15:47:57,Supersoulers let's lift our spirits pray and hold Paris in the Light🙏🏾
663807393063538688,2015-11-09 19:56:30,RT @DeepakChopra: What I learned in week 1: Become What You Believe 21-Day Meditation Experience - https://t.co/kqaMaMqEUp #GoogleAlerts
663563970016583680,2015-11-09 03:49:13,@OWNingLight @WhoopiGoldberg  yep that there was some REAL love❤️❤️
663563184930951168,2015-11-09 03:46:06,@WhoopiGoldberg your tribute to Mike Nichols moved me deeply.
663396801869914112,2015-11-08 16:44:57,@GrowingOWN @RichOnOWN not tonight going to a memorial service for a friend. Please keep the tweets strong tonite.
663396017279234048,2015-11-08 16:41:50,@RichOnOWN  isn't that milkshake story amazing? #SuperSoulSunday
663394818316484609,2015-11-08 16:37:04,@RichOnOWN he's the real real deal Bryan Stevenson.#SuperSoulSunday
663386507856736257,2015-11-08 16:04:03,"Watching Bryan Stevenson on #SuperSoulSunday! ""You are not the worst mistake you ever made"".
Aren't we glad  about that."
663054301380521990,2015-11-07 18:03:59,@LovelymarisaT @kenlikebarbie @CherylStrayed @mariashriver yes  great night!
663053262426275840,2015-11-07 17:59:51,@kenlikebarbie @CherylStrayed spoke at my friend @mariashriver 's birthday all girlfriends lunch and BRAVE ENOUGH was in our gift bag
663052538103500800,2015-11-07 17:56:58,@Official_AlexB_ @kenlikebarbie @CherylStrayed really good one.
663048609487675392,2015-11-07 17:41:22,"@kenlikebarbie @CherylStrayed  BRAVE ENOUGH is all great quotes here's my fave Fav: ""Every last one of us can do better than  give up""."
663046226690990080,2015-11-07 17:31:53,"@kenlikebarbie @CherylStrayed ""Nobody's going to do life for you"""
663039689360695296,2015-11-07 17:05:55,.@CherylStrayed  BRAVE ENOUGH my new favorite thing! Gonna buy a copy for all my girls. #Perfectgift https://t.co/gz1tnv8t8K
662893888080879616,2015-11-07 07:26:33,"Stevie Wonder singing ""Happy Birthday to you!"" to my dear  mariashriver. A phenomenal woman and… https://t.co/Ygm5eDIs4f"
662319239844380672,2015-11-05 17:23:06,It’s my faaaaavorite time of the Year!  For the first time you can shop the list on @amazon! https://t.co/a6GMvVrhjN https://t.co/sJlQMROq5U
660996956861280256,2015-11-02 01:48:49,"Incredible story ""the spirit of the Lord is on you"" thanks for sharing @smokey_robinson #Masterclass"
660994832425312256,2015-11-02 01:40:23,@smokey_robinson what a lovely guy. Great spirit. Did u love filming @jonnysinc #Masterclass
660988310706216960,2015-11-02 01:14:28,@MalikaGhosh @GrowingOWN yep good idea.. Especially wine box.
660987771171901440,2015-11-02 01:12:19,@GrowingOWN your hands give you away.
660987557556039681,2015-11-02 01:11:28,@GrowingOWN you are going to love . More to come👍🏾👍🏾
660987310889041920,2015-11-02 01:10:30,Wasnt that incredible story about @smokey_robinson 's dad leaving his family at 12. #MasterClass
660986421860106240,2015-11-02 01:06:58,@Helen_at_OWN @OnMyOWNworld scared but giving them props!
660985973333880832,2015-11-02 01:05:11,@smokey_robinson what a fab #MasterClass . You are a true Master!
660985353273110528,2015-11-02 01:02:43,@almondravyn @SuperSoulSunday made me think about sharks differently. You too?
660983718366982144,2015-11-02 00:56:13,@AshBenton @RichOnOWN @SuperSoulSunday @OWNTV hey Ash! Happy belated🎂
660983214522044417,2015-11-02 00:54:13,@RichOnOWN @SuperSoulSunday Late to my @Owntv #SuperSoulSunday party. Tuning in thinking the show was about to start. DUH!😶
660121050978611205,2015-10-30 15:48:17,"Gayle, Charlie, Nora @CBSThisMorning  Congratulations!  #1000thshow"
659510090748182528,2015-10-28 23:20:33,"I believe your home should rise up to meet you. @TheEllenShow you nailed it with HOME.  Tweethearts, grab a copy! https://t.co/iFMnpRAsno"
658458022986031104,2015-10-26 01:40:00,"@MsGladysKnight @ApolloTheater @OWNTV watching you again singing ""memories""!!"
658448263222317056,2015-10-26 01:01:13,@TheEllenShow love and respect you even more after #Masterclass thank you for doing it.
658447593865945089,2015-10-26 00:58:34,Can I get a Witness?!✋🏾 https://t.co/tZ1QyAeSdE
658447130026188800,2015-10-26 00:56:43,".@TheEllenShow you're a treasure.
Your truth set a lot of people free.
#Masterclass"
658443598313181188,2015-10-26 00:42:41,Hope you all are enjoying @TheEllenShow on #MasterClass.
658407457438363648,2015-10-25 22:19:05,".@GloriaSteinem, shero to women everywhere, on how far we’ve come and how far we need to go. #SuperSoulSunday 7p/6c.
https://t.co/3e7oxXW02J"
658376572521459712,2015-10-25 20:16:21,"RT @TheEllenShow: I told a story from my @OWNTV's #MasterClass on my show. Normally I’d save it all for Sunday, but @Oprah made me. https:/…"
658376116575449088,2015-10-25 20:14:32,".@TheEllenShow is a master teacher of living her truth &amp; living authentically as herself. #MasterClass tonight 8/7c.
https://t.co/iLT2KgRsSw"
658085377140363264,2015-10-25 00:59:15,".@SheriSalata , @jonnysinc @part2pictures . Tears of joy and gratitude to you and our entire #BeliefTeam We DID IT!! My heart is full.🙏🏾🙏🏾"
658082997803966464,2015-10-25 00:49:47,@kenlikebarbie @3LWTV @janetmock @OWNTV @part2pictures they all did. Divine timing. #beluef
658082618819280896,2015-10-25 00:48:17,Donna and Bob saw the tape of their story just days before she passed. They appreciated it. #RIPDonna
658081575083442178,2015-10-25 00:44:08,@3LWTV @janetmock @OWNTV @part2pictures we sat in a room for 6 months and strategized with map of the world before shooting 1 thing #belief
658081073234993152,2015-10-25 00:42:09,@PanacheDesai thanks for joining us. #Belief
658080689066131456,2015-10-25 00:40:37,@GrowingOWN @ffirmation I'll be in the air. Will tweet if I can.
658078802501726208,2015-10-25 00:33:07,@janetmock @OWNTV mine too Janet. Will never forget TerryG.  #BELIEF
658078297255866368,2015-10-25 00:31:07,"@tpoulos so sorry. watching this , makes you feel what? #Belief"
658077864684707840,2015-10-25 00:29:24,@GrowingOWN kindness and compassion the cornerstone of all the great religions.#Belief
658077046858383360,2015-10-25 00:26:09,RT @rempower: .@Oprah this series allowed me to slide into people's lives around the world and see the same in them ... we all have a belie…
658077028969676800,2015-10-25 00:26:04,@rempower you got it!
658076750828572672,2015-10-25 00:24:58,"@PRanganathan exactly! That is the question. How do you define  ""a good life""?  #Belief"
658076253618991104,2015-10-25 00:22:59,"All the stories moved me, My favorite line "" I must pass the stories on to my grandson otherwise our people will loose their way. #Belief"
658074959932076032,2015-10-25 00:17:51,@Firelight_Lu yes indeed. Service the world. Will do but have cable restrictions for now. My goal is to share #belief with the world
658074144114737152,2015-10-25 00:14:37,@MalikaGhosh @RichOnOWN one photgrapher in a chopper . The others just ahead on the rock.
658073741860036608,2015-10-25 00:13:01,@lisadubbels @RichOnOWN but he wasn't safely harnessed. And how safe is the harness if the rock falls😰😰
658073360778182656,2015-10-25 00:11:30,@RichOnOWN can you imagine the guys filming it??😱 #Belief
658072908237934592,2015-10-25 00:09:42,.@part2pictures some of your best imagery yet. Filming Alex on the rock.#Belief
658072609679020032,2015-10-25 00:08:31,@wouldnotmind  thanks William. #0WNtvRocks #Belief
658071980982206464,2015-10-25 00:06:01,I just love Alex and his daring #Belief to live fully the present Moment.
658071140653338624,2015-10-25 00:02:40,@OWNingLight hope u dvr'd.
658071003709333504,2015-10-25 00:02:08,@SMahmoodKazmi @GrowingOWN @UN @OWNTV thanks Sy.. Again great meeting you at UN! #Belief
658070668785770496,2015-10-25 00:00:48,RT @GrowingOWN: Let's do this! #Belief finale tweet tweet party. Thank you @Oprah! 🙏
658069968534171648,2015-10-24 23:58:01,RT @lizkinnell: The epic finale of #Belief on @OWNTV is about to start.  8/et  Are you ready? What do you Believe?
658057405175959553,2015-10-24 23:08:06,@UzoAduba your flowers arrived today and blessed me with their beauty. Thank you🙏🏾
657724143115202560,2015-10-24 01:03:50,Thank you all for another beautiful night of Belief. Belief runs all day tomorrow for bingers and final episode!
657723435821346816,2015-10-24 01:01:01,@PRanganathan @indiaarie Snatum Kaur.. Love her music
657722047355727873,2015-10-24 00:55:30,@PRanganathan Polyphony proves peace is possible! #Belief
657718501147197442,2015-10-24 00:41:25,RT @OWNingLight: #Belief is the ultimate travel map to mass acceptance. 🙏🏻❤️🌍 @Oprah
657718313150124032,2015-10-24 00:40:40,@MalikaGhosh no haven't been . Will go one day. I Fly over every time I go to South Africa.
657716901951369218,2015-10-24 00:35:03,""" I can feel my heart opening and faith coming back in"".. What's better than that? #Belief"
657712351555137536,2015-10-24 00:16:58,@3LWTV @OWNTV yep. For sure
657712246315855872,2015-10-24 00:16:33,@wouldnotmind @TheEllenShow yes always fun to be on her show.
657712089096568833,2015-10-24 00:15:56,@MalikaGhosh that Kung Fu story so beautiful.#belief
657711572492533760,2015-10-24 00:13:53,Hey Belief team mates can yo believe how quickly the week has passed? #Belief
657597898394173440,2015-10-23 16:42:11,Ran into @5SOS backstage. Fun times with @TheEllenShow today! https://t.co/2PP3W3RzXc
657405031822430208,2015-10-23 03:55:48,Thanks All for another great night of #BELIEF
657404864897548289,2015-10-23 03:55:08,@LovelymarisaT @OWNTV was important to us to share his story. #belief
